"time","V","i_L","der(V)","der(i_L)","i_C","i_R"
0.064,28.68758894539157,0.7947510357792715,507.8751463253558,-4.687588945391571,0.5078751463253558,0.2868758894539157
0.066,29.68326479684012,0.7843733017826796,487.5406538142784,-5.683264796840124,0.4875406538142784,0.2968326479684013
0.068,30.6367244682165,0.7720459209529632,465.6786762707982,-6.636724468216496,0.4656786762707982,0.306367244682165
0.07000000000000001,31.54502970957589,0.7578563169158339,442.4060198200749,-7.545029709575893,0.4424060198200749,0.3154502970957589
0.07199999999999999,32.40547927433,0.7418975454242888,417.8427526809888,-8.405479274329998,0.4178427526809888,0.3240547927433
0.074,33.21561257443854,0.7242677944709696,392.1116687265842,-9.215612574438538,0.3921116687265842,0.3321561257443854
0.076,33.97322100935087,0.7050699784112623,365.3377683177536,-9.973221009350873,0.3653377683177536,0.3397322100935087
0.078,34.6763432599285,0.6844111251025738,337.6476925032889,-10.6763432599285,0.3376476925032889,0.346763432599285
0.08,35.32327635330798,0.6624019709851442,309.1692074520644,-11.32327635330798,0.3091692074520644,0.3532327635330798
0.082,35.91257071789294,0.6391563754888895,280.0306683099601,-11.91257071789294,0.2800306683099601,0.3591257071789294
0.08400000000000001,36.44303490834293,0.614790854585034,250.3605055016047,-12.44303490834293,0.2503605055016047,0.3644303490834293
0.08599999999999999,36.91373458342753,0.5894240453120524,220.2866994777771,-12.91373458342753,0.2202866994777771,0.3691373458342753
0.08799999999999999,37.32398795018928,0.5631761996374395,189.9363201355467,-13.32398795018928,0.1899363201355467,0.3732398795018927
0.09,37.67336993291404,0.5361686765009117,159.4349771717713,-13.67336993291404,0.1594349771717713,0.3767336993291404
0.092,37.96170087356316,0.5085234423170124,128.9064335813808,-13.96170087356316,0.1289064335813808,0.3796170087356316
0.094,38.18904959893019,0.4803625667075312,98.47207071822928,-14.18904959893019,0.09847207071822928,0.3818904959893019
0.096,38.35572290037065,0.4518077479457971,68.25051894209061,-14.35572290037065,0.06825051894209061,0.3835572290037065
0.098,38.46226225691721,0.4229798384236176,38.35721585444551,-14.46226225691721,0.03835721585444551,0.3846226225691721
0.1,38.50943754227393,0.3939983600850775,8.903984662338216,-14.50943754227393,0.008903984662338216,0.3850943754227393
0.102,38.4982360360202,0.3649811115209639,-20.00124883923804,-14.4982360360202,-0.02000124883923804,0.3849823603602019
0.104,38.42985966779132,0.3360436519980333,-48.2549446798799,-14.42985966779132,-0.0482549446798799,0.3842985966779132
0.106,38.30570999035226,0.3072989860665843,-75.75811383693825,-14.30570999035226,-0.07575811383693826,0.3830570999035225
0.108,38.12738380256256,0.2788570770909858,-102.4167609346399,-14.12738380256256,-0.1024167609346399,0.3812738380256256
0.11,37.89665953875519,0.2508245332591283,-128.1420621284236,-13.89665953875519,-0.1281420621284236,0.378966595387552
0.112,37.61548787391833,0.2233042420045793,-152.850636734604,-13.61548787391833,-0.152850636734604,0.3761548787391832
0.114,37.28598164059338,0.1963949806167182,-176.4648357892156,-13.28598164059338,-0.1764648357892156,0.3728598164059338
0.116,36.91040151229662,0.1701912212225496,-198.9127939004165,-12.91040151229662,-0.1989127939004165,0.3691040151229661
0.118,36.4911476295162,0.1447826904908763,-220.1287858042857,-12.4911476295162,-0.2201287858042857,0.364911476295162
0.12,36.03074393453284,0.1202542655060948,-240.0531738392336,-12.03074393453284,-0.2400531738392336,0.3603074393453284
0.122,35.53182836962451,0.09668560437468003,-258.6326793215651,-11.53182836962451,-0.2586326793215651,0.3553182836962451
0.124,34.99713859516232,0.07415100761983745,-275.8203783317857,-10.99713859516232,-0.2758203783317857,0.3499713859516232
0.126,34.42949962027149,0.05271924109471741,-291.5757551079975,-10.42949962027149,-0.2915757551079975,0.3442949962027149
0.128,33.83181143661845,0.03245326744654363,-305.8648469196409,-9.831811436618452,-0.3058648469196409,0.3383181143661845
0.13,33.20703502138826,0.01341028290205558,-318.660067311827,-9.207035021388258,-0.318660067311827,0.3320703502138826
0.132,32.5581803901111,-0.004358586326918118,-329.9403902280291,-8.558180390111104,-0.3299403902280291,0.325581803901111
0.134,31.88829299573209,-0.02080819068354632,-339.6911206408672,-7.888292995732087,-0.3396911206408672,0.3188829299573209
0.136,31.20044142644067,-0.03589954719856778,-347.9039614629745,-7.200441426440666,-0.3479039614629745,0.3120044142644067
0.138,30.4977044266315,-0.04959981532321869,-354.5768595895336,-6.497704426631497,-0.3545768595895336,0.3049770442663149
0.14,29.7831591185734,-0.06188226207917039,-359.7138532649043,-5.783159118573398,-0.3597138532649043,0.297831591185734
0.142,29.05986777184233,-0.07272639202983776,-363.3250697482611,-5.059867771842331,-0.3633250697482611,0.2905986777184233
0.144,28.33086744640693,-0.0821177059851745,-365.4263804492438,-4.330867446406934,-0.3654263804492438,0.2833086744640693
0.146,27.59915685183252,-0.09004783337013431,-366.0394018884595,-3.599156851832522,-0.3660394018884595,0.2759915685183252
0.148,26.86768670683225,-0.09651428707354702,-365.1911541418695,-2.867686706832249,-0.3651911541418695,0.2686768670683225
0.15,26.13934805610418,-0.1015204579790972,-362.913938540139,-2.139348056104176,-0.362913938540139,0.2613934805610418
0.152,25.41696200721081,-0.1050754564685244,-359.2450765406325,-1.41696200721081,-0.3592450765406325,0.2541696200721081
0.154,24.7032713189495,-0.1071939089615041,-354.2266221509992,-0.7032713189495041,-0.3542266221509991,0.247032713189495
0.156,24.0009282916912,-0.1078959186469508,-347.9052015638627,-0.0009282916911992345,-0.3479052015638627,0.240009282916912
0.158,23.31248963503454,-0.107206716789243,-340.3316131395884,0.6875103649654584,-0.3403316131395884,0.2331248963503454
0.16,22.64040477055141,-0.1051566090118154,-331.5606567173295,1.35959522944859,-0.3315606567173295,0.2264040477055141
0.162,21.98701098692017,-0.1017806438427929,-321.6507537119946,2.012989013079832,-0.3216507537119946,0.2198701098692017
0.164,21.35452499554516,-0.09711844133237543,-310.6636912878271,2.645475004454838,-0.3106636912878271,0.2135452499554516
0.166,20.74503615466306,-0.09121394163119596,-298.6643031778266,3.254963845336938,-0.2986643031778266,0.2074503615466306
0.168,20.16050308310544,-0.08411509582295906,-285.7201266540135,3.839496916894561,-0.2857201266540135,0.2016050308310544
0.17,19.60274447146776,-0.07587368488169682,-271.9011295963743,4.397255528532245,-0.2719011295963744,0.1960274447146776
0.172,19.0734393469244,-0.0665449391419103,-257.2793326111542,4.926560653075605,-0.2572793326111543,0.190734393469244
0.174,18.57411896795731,-0.05618733644223469,-241.9285261218078,5.425881032042689,-0.2419285261218078,0.1857411896795731
0.176,18.10616666271164,-0.04486224796173782,-225.9239145888542,5.893833337288356,-0.2259239145888542,0.1810616666271164
0.178,17.67081421133986,-0.03263366514558232,-209.3418072589809,6.329185788660137,-0.2093418072589809,0.1767081421133986
0.18,17.26913875528814,-0.01956789784344161,-192.259285396323,6.730861244711861,-0.192259285396323,0.1726913875528814
0.182,16.90206483335855,-0.005733241123758836,-174.7538894573443,7.097935166641449,-0.1747538894573444,0.1690206483335855
0.184,16.57035921995362,0.008800300805274493,-156.9032913942617,7.429640780046384,-0.1569032913942617,0.1657035921995361
0.186,16.27463577617082,0.02396135732518619,-138.785000436522,7.725364223829178,-0.138785000436522,0.1627463577617082
0.188,16.01535208541616,0.03967747769882334,-120.4760431553383,7.984647914583835,-0.1204760431553383,0.1601535208541617
0.19,15.79281317467099,0.05587545424891035,-102.0526774977995,8.207186825329014,-0.1020526774977995,0.1579281317467099
0.192,15.60717301230522,0.07248161564723367,-83.59011447581852,8.392826987694779,-0.08359011447581853,0.1560717301230522
0.194,15.45843489289391,0.08942214129203009,-65.16220763690903,8.541565107106088,-0.06516220763690904,0.1545843489289391
0.196,15.34645803397073,0.1066233372134357,-46.84124312627162,8.65354196602927,-0.04684124312627162,0.1534645803397073
0.198,15.27095676361941,0.1240119510694016,-28.69761656679255,8.729043236380589,-0.02869761656679255,0.1527095676361941
0.2,15.23150847512844,0.1415154250791402,-10.79965967214419,8.768491524871562,-0.01079965967214419,0.1523150847512844
0.202,15.22755501671871,0.1590621930631194,6.786642895932338,8.772444983281289,0.006786642895932338,0.1522755501671871
0.204,15.25840911193753,0.1765819352671633,23.99784414778802,8.741590888062474,0.02399784414778802,0.1525840911193753
0.206,15.32326000143213,0.1940058132002266,40.77321318590529,8.676739998567873,0.04077321318590529,0.1532326000143213
0.208,15.42117685347138,0.2112667654034602,57.05499686874638,8.578823146528618,0.05705499686874638,0.1542117685347138
0.21,15.55111807287239,0.2282996630073738,72.78848227864989,8.44888192712761,0.0727884822786499,0.1555111807287239
0.212,15.71193442227838,0.2450416083036148,87.92226408083103,8.288065577721625,0.08792226408083104,0.1571193442227838
0.214,15.90237830974578,0.2614320698348773,102.4082867374195,8.097621690254217,0.1024082867374195,0.1590237830974578
0.216,16.12110892064158,0.2774131230378359,116.2020338314201,7.878891079358421,0.1162020338314201,0.1612110892064158
0.218,16.36670009482554,0.2929296154401199,129.2626144918645,7.633299905174457,0.1292626144918645,0.1636670009482554
0.22,16.63764804251779,0.3079292941002116,141.5528136750337,7.362351957482208,0.1415528136750337,0.1663764804251779
0.222,16.93237752424981,0.3223630405050741,153.039265262576,7.067622475750188,0.153039265262576,0.1693237752424981
0.224,17.2492511891959,0.3361848913629183,163.6923794709593,6.750748810804097,0.1636923794709593,0.172492511891959
0.226,17.58657579196233,0.3493522661837948,173.4865082641715,6.413424208037668,0.1734865082641715,0.1758657579196233
0.228,17.94261109032655,0.3618259828138646,182.3998719105992,6.057388909673453,0.1823998719105992,0.1794261109032655
0.23,18.31557699937633,0.37357039487195,190.4146248781868,5.684423000623674,0.1904146248781868,0.1831557699937633
0.232,18.70366172534052,0.3845534620072316,197.5168447538264,5.296338274659483,0.1975168447538264,0.1870366172534052
0.234,19.10502949856622,0.3947467518075458,203.6964568218835,4.894970501433775,0.2036964568218836,0.1910502949856623
0.236,19.5178283161864,0.4041255812763445,208.9472981144805,4.482171683813601,0.2089472981144805,0.195178283161864
0.238,19.94019754108404,0.4126689201367471,213.2669447259067,4.059802458915961,0.2132669447259067,0.1994019754108404
0.24,20.37027558750469,0.4203595109983024,216.6567551232555,3.62972441249531,0.2166567551232555,0.2037027558750469
0.242,20.80620715436156,0.4271837836253778,219.1217120817622,3.193792845638445,0.2191217120817622,0.2080620715436156
0.244,21.24615041707558,0.4331318710477509,220.6703668769951,2.753849582924424,0.2206703668769951,0.2124615041707558
0.246,21.68828445053449,0.4381975922740499,221.314747768705,2.311715549465514,0.2213147477687051,0.2168828445053449
0.248,22.13081515541279,0.4423783388271059,221.070187272978,1.869184844587206,0.221070187272978,0.2213081515541279
0.25,22.57198312781553,0.4456751118269029,219.9552805487476,1.428016872184468,0.2199552805487476,0.2257198312781553
0.252,23.01006845398609,0.4480923409641457,217.9916564242848,0.9899315460139135,0.2179916564242848,0.2301006845398609
0.254,23.44339807257396,0.4496378884050061,215.2039076792665,0.556601927426037,0.2152039076792665,0.2344339807257396
0.256,23.87035060023083,0.4503228917193086,211.6193857170003,0.1296493997691712,0.2116193857170003,0.2387035060023083
0.258,24.28936177906949,0.4501616707271071,207.2680529364121,-0.2893617790694947,0.2072680529364122,0.242893617790695
0.26,24.69893051538423,0.4491716375206372,202.182332366795,-0.6989305153842267,0.2021823323667949,0.2469893051538423
0.262,25.09762171989653,0.4473731031268703,196.3968859279051,-1.09762171989653,0.1963968859279051,0.2509762171989653
0.264,25.48407302811659,0.4447892173274361,189.9484870462702,-1.48407302811659,0.1899484870462702,0.2548407302811659
0.266,25.85699638498863,0.4414457460773133,182.875782227427,-1.85699638498863,0.182875782227427,0.2585699638498863
0.268,26.21518357761051,0.4373709755871346,175.2191398110295,-2.215183577610514,0.1752191398110295,0.2621518357761051
0.27,26.55750842555773,0.4325955178551448,167.0204335995675,-2.557508425557732,0.1670204335995675,0.2655750842555773
0.272,26.8829292931587,0.427152145232016,158.322852300429,-2.882929293158703,0.158322852300429,0.268829292931587
0.274,27.19049333696376,0.4210756458030431,149.1707124334055,-3.190493336963758,0.1491707124334055,0.2719049333696376
0.276,27.47933576862734,0.4144026015232517,139.6092438369783,-3.479335768627344,0.1396092438369783,0.2747933576862734
0.278,27.74868449369889,0.407171252609039,129.6844076720502,-3.748684493698885,0.1296844076720502,0.2774868449369888
0.28,27.99785870029362,0.399421276406231,119.4426894032948,-3.997858700293623,0.1194426894032948,0.2799785870029362
0.282,28.22627162843562,0.3911936273977944,108.9309111134382,-4.226271628435622,0.1089309111134382,0.2822627162843562
0.284,28.43343028843425,0.382530336624023,98.19603373968044,-4.433430288434252,0.09819603373968044,0.2843343028843425
0.286,28.61893479845867,0.3734743259751866,87.28497799059991,-4.618934798458668,0.08728497799059992,0.2861893479845867
0.288,28.78248037691037,0.3640692263637331,76.24442259462938,-4.782480376910367,0.07624442259462938,0.2878248037691037
0.29,28.92385364325969,0.354359183376691,65.12064694409413,-4.923853643259687,0.06512064694409414,0.2892385364325969
0.292,29.04293456434593,0.3443886768728107,53.95933122935143,-5.042934564345927,0.05395933122935143,0.2904293456434593
0.294,29.13969275783678,0.3342023369212094,42.80540934284166,-5.139692757836777,0.04280540934284166,0.2913969275783678
0.296,29.21418727973855,0.323844765265493,31.70289246810754,-5.214187279738546,0.03170289246810754,0.2921418727973855
0.298,29.2665643011457,0.3133603543723035,20.6947113608465,-5.266564301145699,0.0206947113608465,0.292665643011457
0.3,29.29705388505927,0.3027931291561143,9.822590305521572,-5.29705388505927,0.009822590305521572,0.2929705388505927
0.302,29.30596939745307,0.2921865563047027,-0.8731376698279947,-5.305969397453069,-0.0008731376698279947,0.2930596939745307
0.304,29.29370218495712,0.2815834133484198,-11.35360850115141,-5.293702184957123,-0.01135360850115141,0.2929370218495712
0.306,29.26072068908444,0.2710256029678033,-21.58160392304109,-5.260720689084437,-0.02158160392304109,0.2926072068908444
0.308,29.20756543726419,0.2605540281477901,-31.52162622485183,-5.207565437264194,-0.03152162622485183,0.2920756543726419
0.31,29.13484632489858,0.2502084395730042,-41.14002367598157,-5.134846324898575,-0.04114002367598157,0.2913484632489858
0.312,29.04323886021017,0.2400272922463035,-50.40509635579821,-5.043238860210174,-0.05040509635579821,0.2904323886021017
0.314,28.93347936256376,0.2300476493409626,-59.28714428467502,-4.933479362563762,-0.05928714428467502,0.2893347936256376
0.316,28.80636220952058,0.2203050143321776,-67.75860776302825,-4.806362209520582,-0.06775860776302825,0.2880636220952058
0.318,28.66273403992049,0.210833277367329,-75.79406303187596,-4.662734039920494,-0.07579406303187597,0.286627340399205
0.32,28.50349063024352,0.2016645627645075,-83.37034353792768,-4.503490630243522,-0.08337034353792769,0.2850349063024352
0.322,28.32957152857938,0.192829171279166,-90.46654400662784,-4.329571528579383,-0.09046654400662785,0.2832957152857938
0.324,28.14195583352694,0.1843554870759886,-97.06407125928088,-4.141955833526943,-0.09706407125928088,0.2814195583352694
0.326,27.94165763473968,0.1762698816235422,-103.1466947238547,-3.941657634739684,-0.1031466947238547,0.2794165763473969
0.328,27.72972089502186,0.1685966976806547,-108.7005112695639,-3.729720895021863,-0.1087005112695639,0.2772972089502186
0.33,27.50721524512075,0.1613581282653261,-113.7140241858814,-3.507215245120754,-0.1137140241858814,0.2750721524512075
0.332,27.27523076708403,0.1545742384125988,-118.1780692582415,-3.275230767084032,-0.1181780692582415,0.2727523076708403
0.334,27.03487361637388,0.148262872791884,-122.0858633718548,-3.034873616373883,-0.1220858633718548,0.2703487361637388
0.336,26.78726110441085,0.1424396612327013,-125.4329498114072,-2.787261104410849,-0.1254329498114072,0.2678726110441085
0.338,26.53351723085151,0.1371180014078566,-128.2171709006585,-2.533517230851508,-0.1282171709006585,0.2653351723085151
0.34,26.27476788439462,0.1323090131131236,-130.4386657308226,-2.274767884394624,-0.1304386657308226,0.2627476788439462
0.342,26.01213665528043,0.1280216009303641,-132.0997656224401,-2.012136655280429,-0.1320997656224401,0.2601213665528043
0.344,25.74674003330212,0.124262393549124,-133.2050067838972,-1.746740033302125,-0.1332050067838972,0.2574674003330212
0.346,25.4796835565835,0.1210358262078989,-133.761009357936,-1.479683556583495,-0.1337610093579361,0.2547968355658349
0.348,25.21205730880023,0.1183441193787257,-133.7764537092766,-1.212057308800226,-0.1337764537092765,0.2521205730880023
0.35,24.94493201319554,0.1161873356499114,-133.2619844820439,-0.9449320131955368,-0.1332619844820439,0.2494493201319554
0.352,24.67935551407364,0.1145634340734706,-132.2301210672658,-0.679355514073638,-0.1322301210672658,0.2467935551407364
0.354,24.41634822012434,0.1134682741284864,-130.695208072757,-0.4163482201243376,-0.130695208072757,0.2441634822012434
0.356,24.15690079376767,0.112895737019082,-128.6732709185947,-0.1569007937676652,-0.1286732709185947,0.2415690079376767
0.358,23.90196960218868,0.1128377278318006,-126.1819681900863,0.09803039781131773,-0.1261819681900863,0.2390196960218868
0.36,23.65247465222293,0.113284295986517,-123.2404505357123,0.3475253477770686,-0.1232404505357123,0.2365247465222293
0.362,23.40929598408734,0.1142236792228772,-119.8692806179962,0.5907040159126566,-0.1198692806179962,0.2340929598408734
0.364,23.17327110834186,0.1156423967795979,-116.0903143038207,0.8267288916581386,-0.1160903143038207,0.2317327110834186
0.366,22.94519313438811,0.1175253497731108,-111.9265815707703,1.054806865611894,-0.1119265815707703,0.2294519313438811
0.368,22.72580718361672,0.1198558794252301,-107.402192410937,1.274192816383284,-0.107402192410937,0.2272580718361672
0.37,22.51581008641552,0.1226159063103075,-102.5421945538477,1.48418991358448,-0.1025421945538477,0.2251581008641552
0.372,22.31584695643966,0.1257859915535417,-97.37247801085491,1.684153043560336,-0.09737247801085491,0.2231584695643966
0.374,22.12651092806207,0.1293454693700598,-91.91963991056093,1.873489071937925,-0.09191963991056093,0.2212651092806207
0.376,21.94834114979841,0.1332725367311894,-86.2108747667947,2.051658850201594,-0.0862108747667947,0.2194834114979841
0.378,21.78182164703059,0.1375443655342866,-80.27385093601922,2.218178352969414,-0.08027385093601921,0.2178182164703059
0.38,21.62738138242547,0.1421372213515669,-74.13659247268778,2.372618617574531,-0.07413659247268778,0.2162738138242547
0.382,21.48539209226639,0.1470265598032309,-67.82736111943294,2.514607907733613,-0.06782736111943294,0.2148539209226639
0.384,21.35616976752737,0.1521871569878757,-61.37454068739797,2.643830232472627,-0.06137454068739798,0.2135616976752737
0.386,21.23997287701558,0.1575932088246,-54.80651994555574,2.760027122984422,-0.05480651994555574,0.2123997287701558
0.388,21.13700363688273,0.1632184540296957,-48.15158233913158,2.862996363117272,-0.04815158233913158,0.2113700363688273
0.39,21.0474078632546,0.1690362815911865,-41.43779704135944,2.952592136745402,-0.04143779704135944,0.210474078632546
0.392,20.97127516040461,0.1750198464023959,-34.69290520165019,3.028724839595395,-0.03469290520165019,0.2097127516040461
0.394,20.90864074112782,0.1811421768071262,-27.94423060415194,3.091359258872185,-0.02794423060415194,0.2090864074112782
0.396,20.8594848547293,0.1873762889091617,-21.21855963813127,3.140515145270697,-0.02121855963813127,0.208594848547293
0.398,20.82373554586861,0.1936952870706566,-14.54206838802952,3.176264454131392,-0.01454206838802952,0.2082373554586861
0.4,20.80126865042714,0.2000724752456567,-7.940211258614633,3.198731349572864,-0.007940211258614632,0.2080126865042714
0.402,20.79191014924585,0.206481454724648,-1.437646767810469,3.208089850754153,-0.001437646767810469,0.2079191014924585
0.404,20.79543767642714,0.2128962202796958,4.941843515424371,3.204562323572862,0.004941843515424371,0.2079543767642714
0.406,20.81158182246018,0.2192912668866706,11.17544866206882,3.188418177539823,0.01117544866206882,0.2081158182246018
0.408,20.84002915605041,0.2256416611705303,17.24136961002618,3.159970843949591,0.01724136961002617,0.2084002915605041
0.41,20.88042313603881,0.2319231530976542,23.11892173726618,3.119576863961193,0.02311892173726618,0.2088042313603881
0.412,20.93236749833755,0.2381122339963582,28.78855901298266,3.067632501662448,0.02878855901298266,0.2093236749833755
0.414,20.99542776182454,0.2441862344021522,34.23195678390681,3.004572238175459,0.03423195678390681,0.2099542776182454
0.416,21.06913415952305,0.2501233880044695,39.432046409239,2.930865840476947,0.039432046409239,0.2106913415952305
0.418,21.15298422033619,0.2559028928266843,44.37305062332239,2.847015779663813,0.04437305062332239,0.2115298422033619
0.42,21.24644492771624,0.2615049999886566,49.04055071149418,2.753555072283763,0.04904055071149419,0.2124644492771624
0.422,21.34895614607746,0.2669110339928243,53.42147253204965,2.651043853922538,0.05342147253204965,0.2134895614607746
0.424,21.45993268440131,0.2721034842368768,57.50415739286368,2.540067315598687,0.05750415739286369,0.2145993268440131
0.426,21.57876766023952,0.2770660173621435,61.2783407597483,2.421232339760483,0.06127834075974831,0.2157876766023952
0.428,21.70483496027227,0.2817835420950949,64.73519249237222,2.295165039727735,0.06473519249237222,0.2170483496027227
0.43,21.83749228323263,0.2862422367674493,67.86731393512294,2.162507716767369,0.06786731393512294,0.2183749228323263
0.432,21.97608398360394,0.2904295656161988,70.66872578015936,2.023916016396061,0.07066872578015937,0.2197608398360394
0.434,22.11994384266906,0.294334337036287,73.13489860959635,1.880056157330937,0.07313489860959635,0.2211994384266906
0.436,22.26839802627351,0.2979466764789108,75.26269621617573,1.731601973726491,0.07526269621617573,0.2226839802627351
0.438,22.42076783864156,0.3012580825294396,77.05040414302405,1.579232161358441,0.07705040414302405,0.2242076783864156
0.44,22.57637252441622,0.3042613992426257,78.49767399846353,1.423627475583778,0.07849767399846352,0.2257637252441622
0.442,22.73453198352329,0.3069508380331775,79.60551819794459,1.265468016476706,0.07960551819794459,0.2273453198352329
0.444,22.89456953548208,0.3093219713708683,80.3762760160475,1.105430464517919,0.08037627601604749,0.2289456953548208
0.446,23.05581431676415,0.3113717057351834,80.81356256754188,0.9441856832358511,0.08081356256754188,0.2305581431676415
0.448,23.21760418876644,0.3130983018660012,80.92225997833683,0.7823958112335632,0.08092225997833682,0.2321760418876644
0.45,23.37928772705186,0.3145013134430575,80.70843617253884,0.6207122729481362,0.08070843617253884,0.2337928772705186
0.452,23.54022703891309,0.3155816007095082,80.17933032037739,0.4597729610869123,0.08017933032037738,0.2354022703891309
0.454,23.69979967454216,0.3163412739277728,79.34327718235114,0.3002003254578369,0.07934327718235115,0.2369979967454216
0.456,23.85740091771017,0.3167836732154435,78.20966403834181,0.1425990822898271,0.07820966403834181,0.2385740091771017
0.458,24.01244599975274,0.3169133346558711,76.78887465834372,-0.0124459997527353,0.07678887465834372,0.2401244599975274
0.46,24.16437152456102,0.3167359299823953,75.09221473678515,-0.164371524561016,0.07509221473678515,0.2416437152456102
0.462,24.3126380305351,0.3162582503377316,73.13187003238056,-0.3126380305351013,0.07313187003238056,0.243126380305351
0.464,24.45673080362253,0.3154881261102791,70.92081807405381,-0.456730803622527,0.07092081807405382,0.2445673080362253
